layer,bit_position,original_bit,flipped_bit,original_param,flipped_param,original_output,flipped_output,target_output
f7,3,0,1,6,14,1,1,1
f5,7,1,0,-3,125,1,1,1
f7,2,0,1,-7,-3,9,9,9
f7,2,1,0,21,17,0,0,0
c3,4,0,1,-17,-1,7,7,7
c3,0,0,1,-4,-3,8,8,8
f5,1,0,1,1,3,3,3,3
f6,6,1,0,-23,-87,4,4,4
f7,7,0,1,8,-120,8,8,8
f6,5,0,1,6,38,6,6,6
c1,0,0,1,-36,-35,3,3,3
f7,1,1,0,-18,-20,8,8,8
f5,0,0,1,14,15,0,0,0
f7,2,0,1,1,5,9,9,9
f7,7,1,0,-32,96,6,6,6
f6,2,0,1,0,4,2,2,2
f5,7,0,1,7,-121,1,1,1
c3,2,0,1,48,52,0,0,0
c3,4,0,1,-56,-40,1,1,1
f6,4,0,1,4,20,0,0,0
c3,0,1,0,-93,-94,6,6,6
c1,1,0,1,9,11,2,2,2
f5,4,0,1,-18,-2,3,3,3
c3,1,0,1,-3,-1,8,8,8
c1,4,1,0,-70,-86,9,9,9
f6,6,0,1,-77,-13,0,0,0
f5,5,0,1,-33,-1,7,7,7
f7,7,0,1,0,-128,2,2,2
f7,2,1,0,-36,-40,3,3,3
f6,6,0,1,11,75,4,4,4
c1,0,1,0,33,32,5,5,5
f5,3,0,1,3,11,5,5,5
c3,7,1,0,-40,88,2,2,2
c3,1,1,0,-38,-40,8,8,8
c1,5,1,0,-66,-98,5,5,5
c1,7,1,0,-37,91,4,4,4
c1,7,1,0,-49,79,6,6,6
f5,3,1,0,-114,-122,6,6,6
c1,6,0,1,-66,-2,6,6,6
f5,5,0,1,12,44,7,7,7
f5,7,1,0,-4,124,9,9,9
f5,7,1,0,-5,123,1,1,1
c3,7,1,0,-54,74,8,8,8
f7,3,0,1,-30,-22,2,2,2
f5,6,1,0,-15,-79,1,1,1
f5,4,0,1,79,95,5,5,5
f5,5,0,1,24,56,3,3,3
c3,6,0,1,31,95,4,4,4
c1,1,0,1,-40,-38,7,7,7
c1,3,1,0,60,52,9,9,9
c1,0,0,1,22,23,4,4,4
f6,0,1,0,17,16,0,0,0
f5,3,1,0,-7,-15,0,0,0
f5,6,0,1,6,70,0,0,0
c3,0,0,1,64,65,1,1,1
f5,4,0,1,-51,-35,2,2,2
c1,3,0,1,38,46,3,3,3
f7,6,0,1,14,78,4,4,4
c1,1,0,1,-12,-10,5,5,5
c1,6,1,0,-47,-111,6,6,6
f6,0,1,0,21,20,7,7,7
f7,5,0,1,6,38,8,8,8
f5,6,0,1,36,100,9,9,9
c1,1,1,0,-25,-27,0,0,0
c1,0,0,1,26,27,1,1,1
c3,0,0,1,-24,-23,2,2,2
f5,5,1,0,-6,-38,3,3,3
c1,0,1,0,49,48,4,4,4
f6,1,1,0,-9,-11,5,5,5
c1,6,1,0,-12,-76,6,6,6
f6,4,0,1,-32,-16,7,7,7
c3,2,0,1,-45,-41,8,8,8
c1,6,0,1,6,70,9,9,9
f5,6,1,0,-30,-94,0,0,0
c3,2,0,1,-63,-59,1,1,1
f5,1,0,1,-111,-109,2,2,2
c3,3,1,0,-4,-12,3,3,3
f7,2,0,1,-14,-10,4,4,4
f7,0,0,1,26,27,5,5,5
f7,5,0,1,20,52,6,6,6
c3,3,0,1,19,27,9,9,9
c3,1,0,1,-48,-46,0,0,0
c1,1,1,0,-22,-24,1,1,1
f7,5,0,1,17,49,3,3,3
f6,3,0,1,5,13,1,1,1
f5,2,0,1,-94,-90,5,5,5
f6,0,0,1,-24,-23,1,1,1
c3,5,1,0,-14,-46,2,2,2
f5,5,0,1,28,60,4,4,4
c1,5,0,1,4,36,9,9,9
f7,1,0,1,13,15,8,8,2
c1,0,0,1,-88,-87,4,4,4
f5,6,1,0,-23,-87,6,6,6
c3,5,0,1,-101,-69,8,8,8
f5,2,0,1,-112,-108,0,0,0
f7,6,0,1,4,68,1,1,1
c3,0,0,1,8,9,1,1,1
c3,2,0,1,16,20,9,9,9
f5,2,1,0,21,17,2,2,2
c1,5,0,1,-60,-28,6,6,6
c3,5,0,1,65,97,6,6,6
f6,0,0,1,-44,-43,8,8,8
f7,7,1,0,-28,100,7,7,7
f6,4,1,0,-9,-25,4,4,4
f5,6,1,0,-20,-84,2,2,2
c1,2,1,0,-1,-5,9,9,9
f5,7,1,0,-36,92,7,7,7
f5,7,1,0,-18,110,0,0,0
f5,7,0,1,5,-123,2,2,2
c3,2,0,1,-7,-3,1,1,1
f6,4,0,1,9,25,0,0,0
c3,7,1,0,-40,88,3,3,3
f5,1,0,1,32,34,6,6,6
c3,1,1,0,-42,-44,0,0,0
c1,5,0,1,-127,-95,1,1,1
f5,4,0,1,3,19,2,2,2
c1,5,1,0,-4,-36,3,3,3
f5,1,1,0,-1,-3,4,4,4
c3,7,1,0,-100,28,5,5,5
c1,4,1,0,121,105,6,6,6
c3,6,1,0,-1,-65,7,7,7
c1,0,1,0,-13,-14,8,8,8
f5,1,0,1,72,74,9,9,9
f6,5,1,0,-16,-48,0,0,0
f6,1,1,0,-65,-67,6,6,1
f6,0,1,0,-29,-30,2,2,2
f7,5,1,0,-15,-47,3,3,3
c1,3,1,0,-7,-15,4,4,4
f7,3,1,0,-5,-13,5,5,5
f5,7,1,0,-3,125,6,6,6
f6,4,1,0,19,3,7,7,7
c3,0,1,0,-83,-84,8,8,8
f7,6,0,1,27,91,9,9,9
c3,7,1,0,-33,95,0,0,0
f6,4,0,1,0,16,1,1,1
c1,7,1,0,-97,31,2,2,2
f5,0,1,0,37,36,3,3,3
f7,5,0,1,11,43,4,4,4
f7,2,0,1,8,12,5,5,5
c3,7,1,0,-7,121,6,6,6
c3,7,0,1,3,-125,7,7,7
c1,0,0,1,38,39,8,8,8
f5,0,0,1,-14,-13,9,9,9
c1,2,1,0,87,83,8,8,8
f7,5,1,0,-17,-49,6,6,6
f7,2,1,0,-9,-13,5,5,5
f5,3,0,1,3,11,9,9,9
f7,2,0,1,18,22,7,7,7
c3,1,0,1,-56,-54,0,0,0
f5,4,0,1,6,22,2,2,2
f5,3,0,1,-42,-34,3,3,3
c1,0,0,1,-4,-3,4,4,4
f7,2,1,0,-19,-23,3,3,3
c1,7,1,0,-57,71,8,8,8
c1,6,0,1,21,85,5,5,5
f7,0,1,0,3,2,1,1,1
f5,0,1,0,-21,-22,5,5,5
f5,3,1,0,-53,-61,2,2,2
c1,0,0,1,54,55,3,3,3
f6,7,1,0,-63,65,0,0,0
f7,2,1,0,-20,-24,1,1,1
c1,4,1,0,-13,-29,2,2,2
f6,3,1,0,-3,-11,1,1,1
f5,5,1,0,-95,-127,3,3,3
c1,5,1,0,-12,-44,2,2,2
f6,2,1,0,-12,-16,6,6,6
c1,2,1,0,-4,-8,5,5,5
c1,5,0,1,9,41,3,3,3
c1,6,0,1,-111,-47,0,0,0
f7,3,0,1,2,10,7,7,7
c1,7,1,0,-17,111,2,2,2
f6,5,0,1,-118,-86,7,7,7
f5,4,0,1,35,51,4,4,4
c1,6,0,1,6,70,6,6,6
f5,2,1,0,-20,-24,4,4,4
f5,4,0,1,2,18,0,0,0
f5,3,0,1,7,15,5,5,5
f5,7,1,0,-7,121,9,9,9
f5,5,1,0,-6,-38,9,9,9
f7,5,1,0,-9,-41,8,8,8
f7,4,0,1,-54,-38,9,9,9
f7,2,0,1,-21,-17,5,5,5
f7,7,1,0,-12,116,3,3,3
f7,7,1,0,-95,33,1,1,1
f7,3,0,1,35,43,7,7,7
f5,6,0,1,35,99,4,4,4
f7,4,0,1,102,118,7,7,7
f7,6,1,0,-25,-89,6,6,6
c1,2,0,1,-24,-20,5,5,5
f6,6,1,0,-13,-77,4,4,4
f6,4,1,0,-2,-18,0,0,0
c1,1,0,1,-7,-5,0,0,0
f7,6,1,0,-20,-84,6,6,6
f5,5,0,1,-127,-95,6,6,6
c1,2,0,1,33,37,2,2,2
f5,3,0,1,38,46,0,0,0
f7,1,1,0,11,9,6,6,6
c1,0,1,0,-37,-38,3,3,3
f6,4,0,1,4,20,7,7,7
f5,4,1,0,-105,-121,7,7,7
c3,3,1,0,-101,-109,4,4,4
c3,3,1,0,27,19,4,4,4
c3,4,0,1,67,83,3,3,3
f6,7,1,0,-44,84,9,9,9
f6,0,0,1,-80,-79,2,2,2
c1,0,0,1,-100,-99,8,8,8
f7,4,0,1,-59,-43,9,9,9
f5,0,0,1,-8,-7,6,6,6
c3,5,1,0,-73,-105,0,0,0
f6,2,0,1,-29,-25,9,9,9
c3,2,0,1,24,28,5,5,5
c1,7,0,1,29,-99,3,3,3
c3,7,1,0,-11,117,8,8,8
f7,7,1,0,-6,122,8,8,8
f7,3,1,0,-19,-27,7,7,7
c1,7,1,0,-14,114,1,1,1
f5,4,0,1,-22,-6,4,4,4
f5,5,1,0,-22,-54,0,0,0
c3,1,0,1,-16,-14,4,4,4
c3,2,0,1,-21,-17,8,8,8
f6,0,1,0,-9,-10,5,5,5
c3,0,1,0,-61,-62,2,2,2
c1,6,0,1,9,73,3,3,3
f7,5,0,1,19,51,9,9,9
f6,1,0,1,-16,-14,0,0,0
f5,3,1,0,-69,-77,1,1,1
c1,4,1,0,-39,-55,9,9,9
f6,2,1,0,12,8,1,1,1
c3,1,0,1,-63,-61,5,5,5
c1,4,0,1,110,126,1,1,1
c1,1,1,0,-14,-16,7,7,7
c3,2,1,0,23,19,4,4,4
c3,4,1,0,-3,-19,8,8,8
c3,5,0,1,-35,-3,6,6,6
f7,0,1,0,-7,-8,2,2,2
f5,6,0,1,-98,-34,1,1,1
f6,3,1,0,41,33,6,6,6
f7,0,1,0,-31,-32,8,8,8
c3,2,0,1,-8,-4,8,8,8
c3,6,1,0,-25,-89,0,0,0
c1,5,0,1,-58,-26,1,1,1
f7,2,0,1,19,23,2,2,2
c1,5,1,0,-18,-50,5,5,3
c3,6,0,1,17,81,4,4,4
c1,6,0,1,51,115,7,7,7
f7,3,1,0,11,3,8,8,8
c1,1,1,0,6,4,9,9,9
c1,1,0,1,49,51,0,0,0
f7,7,1,0,-81,47,1,1,1
f6,5,1,0,-32,-64,2,2,2
f6,0,1,0,49,48,3,3,3
f7,6,1,0,-3,-67,4,4,4
f5,0,1,0,39,38,6,6,6
c3,6,1,0,-7,-71,7,7,7
c1,6,0,1,14,78,8,8,8
c1,7,0,1,22,-106,9,9,9
f7,0,1,0,-31,-32,0,0,0
f6,3,0,1,3,11,1,1,1
f6,6,1,0,-7,-71,2,2,2
c1,7,0,1,12,-116,3,3,3
c3,1,1,0,-121,-123,4,4,4
f7,1,0,1,-128,-126,7,7,7
f5,3,0,1,-10,-2,8,8,8
f7,4,0,1,40,56,9,9,9
f5,3,1,0,-19,-27,1,1,1
f5,7,0,1,16,-112,4,4,4
c1,2,0,1,-102,-98,5,5,5
c1,7,1,0,-87,41,3,3,3
c3,1,1,0,-10,-12,3,3,3
c1,0,1,0,21,20,0,0,0
c1,4,1,0,-2,-18,9,9,9
c3,3,0,1,-43,-35,5,5,5
f7,7,1,0,-26,102,4,4,4
f6,3,0,1,-9,-1,3,3,3
c3,4,0,1,34,50,0,0,0
f6,1,1,0,70,68,8,8,8
c3,0,1,0,3,2,4,4,4
f7,2,1,0,5,1,6,6,6
f6,5,0,1,11,43,7,7,7
f7,2,1,0,-17,-21,0,0,0
f7,7,0,1,5,-123,7,7,7
f5,5,0,1,-44,-12,7,7,7
f5,3,1,0,-119,-127,1,1,1
c3,5,0,1,-56,-24,6,6,6
f5,0,1,0,-75,-76,9,9,9
c1,7,0,1,14,-114,1,1,1
f6,7,0,1,27,-101,3,3,3
f7,2,1,0,-51,-55,6,6,6
f7,3,1,0,-34,-42,2,2,2
f7,1,0,1,33,35,3,3,3
f7,1,1,0,-18,-20,8,8,8
c3,4,1,0,21,5,2,2,2
c3,0,0,1,-76,-75,3,3,3
f5,5,1,0,-95,-127,8,8,8
c1,6,0,1,1,65,9,9,9
c3,2,1,0,-98,-102,5,5,5
f5,3,1,0,-70,-78,8,8,8
f6,0,1,0,-9,-10,8,8,8
f5,0,0,1,-6,-5,7,7,7
c3,0,1,0,-33,-34,1,1,1
f5,5,0,1,-43,-11,7,7,7
c3,3,0,1,-44,-36,1,1,1
c3,3,1,0,-37,-45,1,1,1
f5,1,1,0,3,1,0,0,0
f7,5,1,0,55,23,3,3,3
f5,1,1,0,-26,-28,4,4,4
c3,1,1,0,23,21,2,2,2
c1,2,0,1,-79,-75,6,6,6
c3,4,1,0,-1,-17,4,4,4
c1,3,1,0,63,55,7,7,7
f5,6,0,1,6,70,4,4,4
f6,3,1,0,-6,-14,2,2,2
f7,6,0,1,-128,-64,2,2,7
f6,4,0,1,-28,-12,4,4,4
f5,1,0,1,-84,-82,2,2,2
c3,2,1,0,-26,-30,9,9,9
f6,7,1,0,-9,119,7,7,2
f5,7,1,0,-9,119,7,7,7
f6,5,0,1,6,38,9,9,9
f5,2,0,1,-5,-1,2,2,2
f6,7,1,0,-73,55,1,1,1
f5,2,1,0,7,3,6,6,0
f7,1,1,0,-10,-12,6,6,6
f5,7,1,0,-3,125,5,5,5
f6,6,0,1,12,76,3,3,3
c1,6,0,1,26,90,4,4,4
f5,2,1,0,29,25,8,8,8
f7,3,0,1,23,31,5,5,5
c1,2,0,1,-128,-124,9,9,9
c3,4,0,1,-118,-102,6,6,6
c3,5,0,1,14,46,9,9,9
f7,5,1,0,-3,-35,0,0,0
c3,1,1,0,-113,-115,6,6,6
c3,5,1,0,37,5,3,3,3
c1,1,0,1,29,31,0,0,0
c1,1,1,0,-14,-16,8,8,8
f7,2,1,0,-1,-5,1,1,1
f7,2,0,1,2,6,6,6,6
f5,0,1,0,-107,-108,0,0,0
f7,2,1,0,-18,-22,0,0,0
c1,6,1,0,-12,-76,1,1,1
c3,5,1,0,-8,-40,2,2,2
f7,4,1,0,27,11,3,3,3
f6,4,1,0,19,3,4,4,4
c1,1,0,1,-24,-22,5,5,5
c3,1,1,0,-102,-104,6,6,6
c3,7,1,0,-20,108,7,7,7
f7,3,0,1,0,8,0,0,0
f7,5,1,0,-5,-37,1,1,1
f7,7,1,0,-7,121,2,2,2
f7,5,0,1,1,33,3,3,3
c1,4,1,0,-97,-113,4,4,4
f5,7,0,1,15,-113,7,7,7
f5,4,1,0,-2,-18,8,8,8
c3,5,1,0,-17,-49,9,9,9
f7,5,0,1,-97,-65,0,0,0
f5,6,0,1,33,97,1,1,1
c1,5,1,0,121,89,2,2,2
c3,4,0,1,-53,-37,3,3,3
c3,4,0,1,-17,-1,4,4,4
c1,3,0,1,1,9,7,7,7
c3,1,0,1,-4,-2,2,2,2
c1,1,0,1,97,99,5,5,5
f7,4,1,0,-7,-23,1,1,1
c3,7,0,1,1,-127,6,6,6
f5,7,1,0,-30,98,4,4,4
c3,0,1,0,57,56,3,3,3
f6,1,0,1,-4,-2,9,9,9
f5,4,0,1,-17,-1,9,9,9
f7,7,1,0,-7,121,0,0,0
f7,0,0,1,30,31,9,9,9
f6,7,0,1,18,-110,7,7,7
c3,1,1,0,-62,-64,1,1,1
f7,0,1,0,-13,-14,6,6,6
f7,2,1,0,-3,-7,4,4,4
c1,1,1,0,86,84,3,3,3
c3,7,1,0,-15,113,6,6,6
c3,0,0,1,-50,-49,2,2,2
c1,2,1,0,13,9,0,0,0
f7,2,0,1,50,54,9,9,9
f7,0,1,0,-17,-18,8,8,8
c1,2,1,0,21,17,6,6,6
f6,3,0,1,-31,-23,5,5,5
c1,7,1,0,-7,121,7,7,7
c1,7,1,0,-2,126,0,0,0
c3,1,0,1,-24,-22,0,0,0
c1,1,1,0,26,24,1,1,1
c1,1,1,0,-25,-27,7,7,7
c1,4,0,1,-24,-8,4,4,4
f7,4,0,1,-60,-44,3,3,3
c3,0,1,0,-23,-24,2,2,2
f6,2,1,0,6,2,4,4,4
f7,2,1,0,-28,-32,1,1,1
f6,2,1,0,-49,-53,3,3,3
c1,7,1,0,-7,121,7,7,7
c3,2,1,0,-28,-32,6,6,6
c3,5,1,0,-15,-47,4,4,4
f5,4,1,0,-34,-50,7,7,7
c3,0,1,0,-73,-74,7,7,7
f5,5,0,1,31,63,7,7,7
f6,3,0,1,-16,-8,9,9,9
c1,3,1,0,8,0,8,8,8
c1,4,1,0,85,69,4,4,4
c1,4,0,1,36,52,3,3,3
f7,4,1,0,-15,-31,8,8,8
f7,4,0,1,-17,-1,2,2,2
f7,2,0,1,27,31,8,8,8
f6,3,0,1,-10,-2,3,3,3
f5,5,0,1,7,39,5,5,5
c1,7,1,0,-128,0,8,8,8
f5,1,1,0,-41,-43,0,0,0
f7,0,1,0,51,50,5,5,5
f7,3,1,0,-34,-42,4,4,4
f5,2,0,1,-39,-35,7,7,7
c1,0,1,0,-37,-38,1,1,1
f6,0,0,1,-128,-127,3,3,3
f6,4,1,0,-41,-57,1,1,1
f5,6,0,1,-70,-6,7,7,7
c3,2,0,1,-54,-50,9,9,9
f7,0,0,1,-6,-5,6,6,6
c3,0,1,0,13,12,2,2,2
f5,3,1,0,-4,-12,0,0,0
c3,4,0,1,35,51,9,9,9
c1,5,0,1,6,38,1,1,1
c1,3,1,0,-2,-10,7,7,7
c1,0,0,1,-128,-127,3,3,3
f5,5,1,0,-4,-36,3,3,3
f6,6,1,0,-31,-95,9,9,9
f6,7,1,0,-28,100,1,1,1
c3,6,0,1,-69,-5,6,6,6
f5,4,0,1,-20,-4,4,4,4
f6,1,0,1,-55,-53,3,3,3
f5,7,1,0,-54,74,9,9,9
f7,5,1,0,-27,-59,8,8,8
f6,4,0,1,4,20,2,2,2
c1,3,0,1,-105,-97,1,1,1
c3,3,1,0,-39,-47,8,8,8
c3,6,1,0,-45,-109,6,6,6
c3,7,1,0,-31,97,4,4,4
f5,1,0,1,-4,-2,1,1,1
f6,5,1,0,-93,-125,5,5,5
c3,4,0,1,10,26,5,5,5
c1,3,0,1,38,46,6,6,6
f7,6,0,1,-128,-64,5,5,5
f6,2,0,1,1,5,0,0,0
f7,5,1,0,-1,-33,1,1,1
f5,7,0,1,19,-109,2,2,2
c1,1,1,0,110,108,3,3,3
f7,0,1,0,1,0,4,4,4
c1,4,1,0,51,35,5,5,5
c1,3,0,1,22,30,6,6,6
c1,4,1,0,26,10,7,7,7
c3,0,1,0,-21,-22,8,8,8
c3,5,1,0,-4,-36,9,9,9
f5,1,0,1,13,15,0,0,0
f7,5,1,0,46,14,1,1,1
c3,7,1,0,-22,106,2,2,2
f6,2,1,0,13,9,3,3,3
c3,2,1,0,-73,-77,4,4,4
c3,6,0,1,-107,-43,5,5,5
c3,4,0,1,-28,-12,6,6,6
f5,6,0,1,2,66,7,7,7
f7,2,0,1,-48,-44,8,8,8
f7,6,1,0,-18,-82,9,9,9
f7,7,0,1,6,-122,0,0,0
f5,1,1,0,54,52,1,1,1
c1,5,0,1,-40,-8,2,2,2
f6,3,0,1,-12,-4,3,3,3
f6,4,0,1,7,23,4,4,4
f7,2,0,1,-5,-1,5,5,5
c1,7,1,0,-52,76,6,6,6
c1,3,0,1,-128,-120,7,7,7
f6,1,1,0,74,72,8,8,8
f7,2,0,1,-31,-27,9,9,9
c1,6,0,1,45,109,6,6,6
c3,3,1,0,-102,-110,9,9,9
c1,5,0,1,85,117,7,7,7
c1,1,1,0,87,85,0,0,0
f6,2,1,0,-2,-6,2,2,2
c3,2,1,0,-116,-120,3,3,3
f5,1,0,1,-7,-5,4,4,4
f6,6,1,0,-11,-75,3,3,3
c3,4,0,1,-23,-7,8,8,8
f7,4,0,1,14,30,5,5,5
f5,5,1,0,-4,-36,1,1,1
f5,3,1,0,8,0,3,3,3
f6,1,0,1,-83,-81,0,0,0
f7,4,1,0,-5,-21,1,1,1
f7,7,1,0,-30,98,2,2,2
f7,4,0,1,-85,-69,1,1,1
f6,0,0,1,-14,-13,3,3,3
c1,7,1,0,-79,49,2,2,2
f7,6,1,0,-15,-79,0,0,0
f6,4,1,0,50,34,7,7,7
f6,6,1,0,-14,-78,2,2,2
c3,2,1,0,-73,-77,6,6,6
c3,7,1,0,-2,126,4,4,4
f7,3,1,0,-6,-14,0,0,0
f5,5,1,0,-8,-40,5,5,5
f7,5,0,1,25,57,9,9,9
f7,3,0,1,21,29,5,5,9
c3,1,0,1,-51,-49,8,8,8
f5,2,1,0,-116,-120,9,9,9
c3,6,1,0,-44,-108,5,5,5
c1,5,1,0,-2,-34,3,3,3
f6,0,1,0,-47,-48,1,1,1
c1,2,1,0,-2,-6,7,7,7
f7,6,1,0,-27,-91,4,4,4
c3,4,0,1,-31,-15,7,7,7
f5,2,0,1,1,5,0,0,0
f6,1,0,1,-15,-13,0,0,0
f5,5,1,0,-1,-33,6,6,6
f5,3,0,1,-57,-49,6,6,6
f5,7,1,0,-22,106,6,6,6
f7,0,0,1,-6,-5,3,3,3
c1,0,0,1,22,23,7,7,7
f5,2,0,1,-30,-26,4,4,4
f7,0,1,0,-119,-120,2,2,2
c1,5,1,0,41,9,8,8,8
c3,7,0,1,47,-81,9,9,9
c1,7,1,0,-45,83,8,8,8
f7,2,1,0,-9,-13,7,7,7
f7,3,1,0,-5,-13,1,1,1
f6,6,0,1,8,72,9,9,4
f5,5,1,0,-21,-53,0,0,0
f6,7,1,0,-29,99,4,4,4
c3,2,1,0,31,27,8,8,8
c1,5,0,1,26,58,5,5,5
c3,3,1,0,-35,-43,2,2,2
f6,6,1,0,-10,-74,3,3,3
c1,4,0,1,-31,-15,9,9,9
f6,7,1,0,-25,103,0,0,0
f5,3,0,1,-15,-7,1,1,1
c1,2,0,1,1,5,9,9,9
c1,0,1,0,3,2,1,1,1
f6,1,1,0,42,40,5,5,5
c3,7,1,0,-93,35,1,1,1
f7,6,1,0,-15,-79,7,7,7
f6,1,0,1,-12,-10,6,6,6
f6,4,1,0,-2,-18,1,1,1
c1,1,0,1,5,7,2,2,2
c3,1,1,0,35,33,1,1,1
f5,4,1,0,-33,-49,6,6,6
c1,6,1,0,-11,-75,8,8,8
f5,2,1,0,12,8,0,0,0
f5,6,1,0,-17,-81,1,1,1
f7,2,0,1,9,13,2,2,2
f5,0,1,0,17,16,3,3,3
f5,6,0,1,12,76,4,4,4
f6,7,1,0,-12,116,5,5,5
f6,7,0,1,28,-100,6,6,6
f6,1,1,0,-18,-20,7,7,7
c3,1,0,1,25,27,8,8,8
c1,1,0,1,-7,-5,9,9,9
c3,5,0,1,-117,-85,0,0,0
c3,1,1,0,-10,-12,1,1,1
f7,5,0,1,26,58,2,2,2
f6,1,0,1,-3,-1,3,3,3
c1,6,0,1,-102,-38,4,4,4
f7,4,0,1,-31,-15,5,5,5
c1,7,1,0,-20,108,6,6,6
c3,3,0,1,53,61,7,7,7
f7,6,1,0,-13,-77,8,8,8
c3,0,0,1,-54,-53,0,0,0
f6,6,0,1,9,73,1,1,1
f7,0,1,0,-25,-26,2,2,2
c3,1,0,1,5,7,3,3,3
f7,2,0,1,-32,-28,5,5,5
f7,6,1,0,-14,-78,6,6,6
c3,2,0,1,11,15,7,7,7
f7,2,0,1,-7,-3,8,8,8
c1,4,1,0,-2,-18,1,1,1
f6,0,0,1,10,11,0,0,0
f6,1,0,1,41,43,4,4,4
f6,2,1,0,-1,-5,5,5,5
c1,3,0,1,51,59,6,6,6
c3,5,0,1,-63,-31,6,6,6
f5,7,1,0,-126,2,3,3,3
f6,6,1,0,-8,-72,4,4,4
f7,0,1,0,33,32,4,4,4
f7,4,0,1,0,16,2,2,2
c3,5,0,1,-40,-8,8,8,8
f6,7,1,0,-14,114,1,1,1
f7,7,1,0,-17,111,0,0,0
f7,6,0,1,-100,-36,6,6,6
f6,5,0,1,4,36,4,4,4
c1,7,1,0,-36,92,9,9,9
f5,4,0,1,8,24,7,7,7
f5,0,1,0,-37,-38,2,2,2
f5,7,1,0,-51,77,9,9,9
c1,2,1,0,29,25,2,2,2
c3,7,1,0,-51,77,0,0,0
f7,4,0,1,11,27,9,9,9
f6,0,0,1,-10,-9,3,3,3
c3,1,1,0,-121,-123,3,3,3
f6,7,0,1,42,-86,9,9,9
f5,3,1,0,-54,-62,1,1,1
f5,0,1,0,-69,-70,5,5,5
f7,2,0,1,-46,-42,2,2,2
f7,0,0,1,4,5,3,3,3
c3,6,1,0,-7,-71,1,1,1
f5,7,1,0,-50,78,6,6,6
c3,3,0,1,17,25,7,7,7
c1,2,1,0,-20,-24,3,3,3
c1,7,1,0,-51,77,7,7,7
f7,7,1,0,-1,127,8,8,8
f6,6,0,1,2,66,4,4,4
f5,7,0,1,2,-126,0,0,0
f7,1,1,0,7,5,2,2,2
f5,5,1,0,-14,-46,4,4,4
f6,0,1,0,17,16,0,0,0
c1,3,0,1,-27,-19,2,2,2
f7,0,0,1,10,11,4,4,4
c3,6,0,1,5,69,7,7,7
c3,6,0,1,33,97,8,8,8
c3,2,0,1,-69,-65,0,0,0
c1,6,1,0,-51,-115,7,7,7
c3,0,1,0,-3,-4,0,0,0
c3,6,1,0,-10,-74,6,6,6
f5,0,1,0,-29,-30,9,9,9
f5,1,1,0,-2,-4,3,3,3
c1,7,1,0,-102,26,2,2,2
f5,6,0,1,13,77,4,4,4
c3,0,0,1,-58,-57,8,8,8
f6,1,1,0,-57,-59,6,6,6
f5,4,0,1,-31,-15,0,0,0
c1,7,1,0,-22,106,5,5,5
f7,7,0,1,2,-126,7,7,7
c3,6,0,1,26,90,5,5,5
c1,7,1,0,-2,126,1,1,1
f6,6,1,0,-8,-72,0,0,0
c1,5,1,0,37,5,8,8,8
f6,4,1,0,-13,-29,1,1,1
f6,0,0,1,-42,-41,6,6,6
c1,3,1,0,12,4,7,7,7
c1,6,1,0,-7,-71,2,2,2
f7,4,1,0,-3,-19,9,9,9
c3,6,1,0,-27,-91,7,7,7
f7,3,1,0,12,4,9,9,9
c3,0,0,1,-14,-13,5,5,5
f6,4,1,0,-42,-58,6,6,6
f5,0,0,1,-50,-49,5,5,5
c1,2,1,0,20,16,2,2,2
f7,7,1,0,-41,87,6,6,6
c1,1,1,0,-70,-72,2,2,2
f5,5,0,1,-101,-69,8,8,8
f5,7,0,1,44,-84,1,1,1
f7,5,0,1,4,36,7,7,7
c1,4,1,0,29,13,5,5,5
f7,2,0,1,-24,-20,5,5,5
c3,6,0,1,-69,-5,7,7,7
f6,2,1,0,6,2,3,3,3
f7,4,1,0,-16,-32,5,5,5
f5,7,1,0,-6,122,0,0,0
f6,5,0,1,6,38,1,1,1
f7,2,0,1,19,23,1,1,1
f5,4,0,1,10,26,3,3,3
f7,3,0,1,-12,-4,8,8,8
f7,2,0,1,-37,-33,4,4,4
c1,4,1,0,21,5,9,9,9
c1,5,0,1,-49,-17,4,4,4
c3,0,1,0,-31,-32,5,5,5
f5,3,1,0,-83,-91,1,1,1
f7,0,1,0,-97,-98,8,8,8
c3,0,0,1,-28,-27,6,6,6
f5,5,0,1,-48,-16,8,8,8
c1,0,0,1,-36,-35,9,9,9
c3,5,0,1,1,33,0,0,0
f7,7,0,1,27,-101,1,1,1
f6,4,0,1,-64,-48,2,2,2
f6,5,1,0,-13,-45,3,3,3
c3,7,1,0,-3,125,4,4,4
f7,3,1,0,-4,-12,5,5,5
f5,7,1,0,-5,123,6,6,6
c1,7,1,0,-37,91,7,7,7
f7,6,0,1,8,72,8,8,8
c3,7,1,0,-37,91,9,9,9
f7,1,1,0,-18,-20,0,0,0
c3,2,0,1,-46,-42,1,1,1
f7,3,1,0,-2,-10,2,2,2
c3,2,1,0,-81,-85,3,3,3
c1,3,0,1,36,44,4,4,4
f6,2,0,1,33,37,5,5,5
f6,4,1,0,-9,-25,6,6,6
f6,3,1,0,-1,-9,7,7,7
c3,7,1,0,-15,113,8,8,8
f5,2,0,1,42,46,9,9,9
f6,0,1,0,-27,-28,0,0,0
f7,2,1,0,-26,-30,1,1,1
f5,2,1,0,39,35,2,2,2
